CollegeCode,College,DepartmentCode,Department,Subject,CourseNumber,CRN,Section,CourseTitle,Campus,CreditHours,SeatLimit,Enrolled,Remaining,RoomCapacity,CorequisiteIndicator,WLCapacity,WLActual,WLRemaining,Status,Instructor,StartDate,EndDate,StartTime,EndTime,Days,Building,PartofTerm,AllFacultyLastName,AllFacultyP,ApproveTypeCode,AllFacultyFullName
FA,Fine Arts,MUSC,Music,MUSP,400,24076,43C,Major Study,M,4,30,0,30,,N,0,0,0,Active,Opie,8/21/17,12/11/17,,,     , ,1,Opie,P. Opie,,Peter Opie
FA,Fine Arts,MUSC,Music,MUSP,400,11358,44,Major Study,M,1,30,0,30,,N,0,0,0,Active,Braun,8/21/17,12/11/17,1200,1350,  W   ,TBD TBD,1,Braun,J. Braun,,Joel Braun
FA,Fine Arts,MUSC,Music,MUSP,400,11358,44,Major Study,M,1,30,0,30,400,N,0,0,0,Active,Braun,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Braun,J. Braun,,Joel Braun
FA,Fine Arts,MUSC,Music,MUSP,400,24018,44A,Major Study,M,2,30,1,29,,N,0,0,0,Active,Braun,8/21/17,12/11/17,1200,1350,  W   ,TBD TBD,1,Braun,J. Braun,,Joel Braun
FA,Fine Arts,MUSC,Music,MUSP,400,24018,44A,Major Study,M,2,30,1,29,400,N,0,0,0,Active,Braun,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Braun,J. Braun,,Joel Braun
FA,Fine Arts,MUSC,Music,MUSP,400,24050,44B,Major Study,M,3,30,0,30,,N,0,0,0,Active,,8/21/17,12/11/17,1200,1350,  W   ,TBD TBD,1,No Instructor Listed,No Instructor Listed,,No Instructor Listed
FA,Fine Arts,MUSC,Music,MUSP,400,24050,44B,Major Study,M,3,30,0,30,400,N,0,0,0,Active,,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,No Instructor Listed,No Instructor Listed,,No Instructor Listed
FA,Fine Arts,MUSC,Music,MUSP,400,24077,44C,Major Study,M,4,30,0,30,,N,0,0,0,Active,Braun,8/21/17,12/11/17,1200,1350,  W   ,TBD TBD,1,Braun,J. Braun,,Joel Braun
FA,Fine Arts,MUSC,Music,MUSP,400,24077,44C,Major Study,M,4,30,0,30,400,N,0,0,0,Active,Braun,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Braun,J. Braun,,Joel Braun
FA,Fine Arts,MUSC,Music,MUSP,400,24077,44C,Major Study,M,4,30,0,30,,N,0,0,0,Active,Braun,8/21/17,12/11/17,,,     , ,1,Braun,J. Braun,,Joel Braun
FA,Fine Arts,MUSC,Music,MUSP,400,11400,45,Major Study,M,1,30,0,30,,N,0,0,0,Active,Chen,8/21/17,12/11/17,1200,1350,  W   ,TBD TBD,1,Chen,Y. Chen,,Yu-Fang Chen
FA,Fine Arts,MUSC,Music,MUSP,400,11400,45,Major Study,M,1,30,0,30,400,N,0,0,0,Active,Chen,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Chen,Y. Chen,,Yu-Fang Chen
FA,Fine Arts,MUSC,Music,MUSP,400,24019,45A,Major Study,M,2,30,0,30,,N,0,0,0,Active,Chen,8/21/17,12/11/17,1200,1350,  W   ,TBD TBD,1,Chen,Y. Chen,,Yu-Fang Chen
FA,Fine Arts,MUSC,Music,MUSP,400,24019,45A,Major Study,M,2,30,0,30,400,N,0,0,0,Active,Chen,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Chen,Y. Chen,,Yu-Fang Chen
FA,Fine Arts,MUSC,Music,MUSP,400,24051,45B,Major Study,M,3,30,0,30,,N,0,0,0,Active,Chen,8/21/17,12/11/17,1200,1350,  W   ,TBD TBD,1,Chen,Y. Chen,,Yu-Fang Chen
FA,Fine Arts,MUSC,Music,MUSP,400,24051,45B,Major Study,M,3,30,0,30,400,N,0,0,0,Active,Chen,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Chen,Y. Chen,,Yu-Fang Chen
FA,Fine Arts,MUSC,Music,MUSP,400,24078,45C,Major Study,M,4,30,0,30,,N,0,0,0,Active,Chen,8/21/17,12/11/17,1200,1350,  W   ,TBD TBD,1,Chen,Y. Chen,,Yu-Fang Chen
FA,Fine Arts,MUSC,Music,MUSP,400,24078,45C,Major Study,M,4,30,0,30,400,N,0,0,0,Active,Chen,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Chen,Y. Chen,,Yu-Fang Chen
FA,Fine Arts,MUSC,Music,MUSP,400,24078,45C,Major Study,M,4,30,0,30,,N,0,0,0,Active,Chen,8/21/17,12/11/17,,,     , ,1,Chen,Y. Chen,,Yu-Fang Chen
FA,Fine Arts,MUSC,Music,MUSP,400,11404,51,Major Study,M,1,30,0,30,,N,0,0,0,Active,Palmer,8/21/17,12/11/17,900,1050,    F ,TBD TBD,1,Palmer,R. Palmer,,Robert Palmer
FA,Fine Arts,MUSC,Music,MUSP,400,11404,51,Major Study,M,1,30,0,30,400,N,0,0,0,Active,Palmer,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Palmer,R. Palmer,,Robert Palmer
FA,Fine Arts,MUSC,Music,MUSP,400,24022,51A,Major Study,M,2,30,0,30,,N,0,0,0,Active,Palmer,8/21/17,12/11/17,900,1050,    F ,TBD TBD,1,Palmer,R. Palmer,,Robert Palmer
FA,Fine Arts,MUSC,Music,MUSP,400,24022,51A,Major Study,M,2,30,0,30,400,N,0,0,0,Active,Palmer,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Palmer,R. Palmer,,Robert Palmer
FA,Fine Arts,MUSC,Music,MUSP,400,24080,51C,Major Study,M,4,30,0,30,,N,0,0,0,Active,Palmer,8/21/17,12/11/17,900,1050,    F ,TBD TBD,1,Palmer,R. Palmer,,Robert Palmer
FA,Fine Arts,MUSC,Music,MUSP,400,24080,51C,Major Study,M,4,30,0,30,400,N,0,0,0,Active,Palmer,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Palmer,R. Palmer,,Robert Palmer
FA,Fine Arts,MUSC,Music,MUSP,400,11405,52,Major Study,M,1,30,0,30,,N,0,0,0,Active,Helton,8/21/17,12/11/17,900,1050,    F ,TBD TBD,1,Helton,J. Helton,,James Helton
FA,Fine Arts,MUSC,Music,MUSP,400,11405,52,Major Study,M,1,30,0,30,400,N,0,0,0,Active,Helton,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Helton,J. Helton,,James Helton
FA,Fine Arts,MUSC,Music,MUSP,400,24023,52A,Major Study,M,2,30,0,30,,N,0,0,0,Active,Helton,8/21/17,12/11/17,900,1050,    F ,TBD TBD,1,Helton,J. Helton,,James Helton
FA,Fine Arts,MUSC,Music,MUSP,400,24023,52A,Major Study,M,2,30,0,30,400,N,0,0,0,Active,Helton,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Helton,J. Helton,,James Helton
FA,Fine Arts,MUSC,Music,MUSP,400,27876,52B,Major Study,M,3,30,0,30,,N,0,0,0,Active,Helton,8/21/17,12/11/17,900,1050,    F ,TBD TBD,1,Helton,J. Helton,,James Helton
FA,Fine Arts,MUSC,Music,MUSP,400,27876,52B,Major Study,M,3,30,0,30,400,N,0,0,0,Active,Helton,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Helton,J. Helton,,James Helton
FA,Fine Arts,MUSC,Music,MUSP,400,24081,52C,Major Study,M,4,30,0,30,,N,0,0,0,Active,Helton,8/21/17,12/11/17,900,1050,    F ,TBD TBD,1,Helton,J. Helton,,James Helton
FA,Fine Arts,MUSC,Music,MUSP,400,24081,52C,Major Study,M,4,30,0,30,400,N,0,0,0,Active,Helton,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Helton,J. Helton,,James Helton
FA,Fine Arts,MUSC,Music,MUSP,400,11406,53,Major Study,M,1,30,0,30,,N,0,0,0,Active,Kilburn,8/21/17,12/11/17,900,1050,    F ,TBD TBD,1,Kilburn,R. Kilburn,,Raymond Kilburn
FA,Fine Arts,MUSC,Music,MUSP,400,11406,53,Major Study,M,1,30,0,30,400,N,0,0,0,Active,Kilburn,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Kilburn,R. Kilburn,,Raymond Kilburn
FA,Fine Arts,MUSC,Music,MUSP,400,24024,53A,Major Study,M,2,30,0,30,,N,0,0,0,Active,Kilburn,8/21/17,12/11/17,900,1050,    F ,TBD TBD,1,Kilburn,R. Kilburn,,Raymond Kilburn
FA,Fine Arts,MUSC,Music,MUSP,400,24024,53A,Major Study,M,2,30,0,30,400,N,0,0,0,Active,Kilburn,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Kilburn,R. Kilburn,,Raymond Kilburn
FA,Fine Arts,MUSC,Music,MUSP,400,24052,53B,Major Study,M,3,30,0,30,,N,0,0,0,Active,Kilburn,8/21/17,12/11/17,900,1050,    F ,TBD TBD,1,Kilburn,R. Kilburn,,Raymond Kilburn
FA,Fine Arts,MUSC,Music,MUSP,400,24052,53B,Major Study,M,3,30,0,30,400,N,0,0,0,Active,Kilburn,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Kilburn,R. Kilburn,,Raymond Kilburn
FA,Fine Arts,MUSC,Music,MUSP,400,24082,53C,Major Study,M,4,30,1,29,,N,0,0,0,Active,Kilburn,8/21/17,12/11/17,900,1050,    F ,TBD TBD,1,Kilburn,R. Kilburn,,Raymond Kilburn
FA,Fine Arts,MUSC,Music,MUSP,400,24082,53C,Major Study,M,4,30,1,29,400,N,0,0,0,Active,Kilburn,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Kilburn,R. Kilburn,,Raymond Kilburn
FA,Fine Arts,MUSC,Music,MUSP,400,11407,54,Major Study,M,1,30,0,30,,N,0,0,0,Active,Rhoden,8/21/17,12/11/17,900,1050,    F ,TBD TBD,1,Rhoden,L. Rhoden,,Lori Rhoden
FA,Fine Arts,MUSC,Music,MUSP,400,11407,54,Major Study,M,1,30,0,30,400,N,0,0,0,Active,Rhoden,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Rhoden,L. Rhoden,,Lori Rhoden
FA,Fine Arts,MUSC,Music,MUSP,400,24025,54A,Major Study,M,2,30,0,30,,N,0,0,0,Active,Rhoden,8/21/17,12/11/17,900,1050,    F ,TBD TBD,1,Rhoden,L. Rhoden,,Lori Rhoden
FA,Fine Arts,MUSC,Music,MUSP,400,24025,54A,Major Study,M,2,30,0,30,400,N,0,0,0,Active,Rhoden,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Rhoden,L. Rhoden,,Lori Rhoden
FA,Fine Arts,MUSC,Music,MUSP,400,27879,54B,Major Study,M,3,30,0,30,,N,0,0,0,Active,Rhoden,8/21/17,12/11/17,900,1050,    F ,TBD TBD,1,Rhoden,L. Rhoden,,Lori Rhoden
FA,Fine Arts,MUSC,Music,MUSP,400,27879,54B,Major Study,M,3,30,0,30,400,N,0,0,0,Active,Rhoden,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Rhoden,L. Rhoden,,Lori Rhoden
FA,Fine Arts,MUSC,Music,MUSP,400,24083,54C,Major Study,M,4,30,1,29,,N,0,0,0,Active,Rhoden,8/21/17,12/11/17,900,1050,    F ,TBD TBD,1,Rhoden,L. Rhoden,,Lori Rhoden
FA,Fine Arts,MUSC,Music,MUSP,400,24083,54C,Major Study,M,4,30,1,29,400,N,0,0,0,Active,Rhoden,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Rhoden,L. Rhoden,,Lori Rhoden
FA,Fine Arts,MUSC,Music,MUSP,400,11408,55,Major Study,M,1,30,0,30,,N,0,0,0,Active,Routenberg,8/21/17,12/11/17,900,1050,    F ,TBD TBD,1,Routenberg,S. Routenberg,,Scott Routenberg
FA,Fine Arts,MUSC,Music,MUSP,400,11408,55,Major Study,M,1,30,0,30,400,N,0,0,0,Active,Routenberg,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Routenberg,S. Routenberg,,Scott Routenberg
FA,Fine Arts,MUSC,Music,MUSP,400,24027,55A,Major Study,M,2,30,0,30,,N,0,0,0,Active,Routenberg,8/21/17,12/11/17,900,1050,    F ,TBD TBD,1,Routenberg,S. Routenberg,,Scott Routenberg
FA,Fine Arts,MUSC,Music,MUSP,400,24027,55A,Major Study,M,2,30,0,30,400,N,0,0,0,Active,Routenberg,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Routenberg,S. Routenberg,,Scott Routenberg
FA,Fine Arts,MUSC,Music,MUSP,400,24053,55B,Major Study,M,3,30,0,30,,N,0,0,0,Active,Routenberg,8/21/17,12/11/17,900,1050,    F ,TBD TBD,1,Routenberg,S. Routenberg,,Scott Routenberg
FA,Fine Arts,MUSC,Music,MUSP,400,24053,55B,Major Study,M,3,30,0,30,400,N,0,0,0,Active,Routenberg,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Routenberg,S. Routenberg,,Scott Routenberg
FA,Fine Arts,MUSC,Music,MUSP,400,24084,55C,Major Study,M,4,30,0,30,400,N,0,0,0,Active,Routenberg,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Routenberg,S. Routenberg,,Scott Routenberg
FA,Fine Arts,MUSC,Music,MUSP,400,24084,55C,Major Study,M,4,30,0,30,,N,0,0,0,Active,Routenberg,8/21/17,12/11/17,,,     , ,1,Routenberg,S. Routenberg,,Scott Routenberg
FA,Fine Arts,MUSC,Music,MUSP,400,11409,61,Major Study,M,1,30,0,30,,N,0,0,0,Active,Zhong,8/21/17,12/11/17,1200,1350,    F ,TBD TBD,1,Zhong,M. Zhong,,Mei Zhong
FA,Fine Arts,MUSC,Music,MUSP,400,11409,61,Major Study,M,1,30,0,30,400,N,0,0,0,Active,Zhong,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Zhong,M. Zhong,,Mei Zhong
FA,Fine Arts,MUSC,Music,MUSP,400,24028,61A,Major Study,M,2,30,0,30,,N,0,0,0,Active,Zhong,8/21/17,12/11/17,1200,1350,    F ,TBD TBD,1,Zhong,M. Zhong,,Mei Zhong
FA,Fine Arts,MUSC,Music,MUSP,400,24028,61A,Major Study,M,2,30,0,30,400,N,0,0,0,Active,Zhong,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Zhong,M. Zhong,,Mei Zhong
FA,Fine Arts,MUSC,Music,MUSP,400,24054,61B,Major Study,M,3,30,0,30,,N,0,0,0,Active,Zhong,8/21/17,12/11/17,1200,1350,    F ,TBD TBD,1,Zhong,M. Zhong,,Mei Zhong
FA,Fine Arts,MUSC,Music,MUSP,400,24054,61B,Major Study,M,3,30,0,30,400,N,0,0,0,Active,Zhong,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Zhong,M. Zhong,,Mei Zhong
FA,Fine Arts,MUSC,Music,MUSP,400,24085,61C,Major Study,M,4,30,0,30,,N,0,0,0,Active,Zhong,8/21/17,12/11/17,1200,1350,    F ,TBD TBD,1,Zhong,M. Zhong,,Mei Zhong
FA,Fine Arts,MUSC,Music,MUSP,400,24085,61C,Major Study,M,4,30,0,30,400,N,0,0,0,Active,Zhong,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Zhong,M. Zhong,,Mei Zhong
FA,Fine Arts,MUSC,Music,MUSP,400,24085,61C,Major Study,M,4,30,0,30,,N,0,0,0,Active,Zhong,8/21/17,12/11/17,,,     , ,1,Zhong,M. Zhong,,Mei Zhong
FA,Fine Arts,MUSC,Music,MUSP,400,11410,62,Major Study,M,1,30,0,30,,N,0,0,0,Active,Maurer,8/21/17,12/11/17,1200,1350,    F ,TBD TBD,1,Maurer,K. Maurer,,Kathleen Maurer
FA,Fine Arts,MUSC,Music,MUSP,400,11410,62,Major Study,M,1,30,0,30,400,N,0,0,0,Active,Maurer,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Maurer,K. Maurer,,Kathleen Maurer
FA,Fine Arts,MUSC,Music,MUSP,400,24029,62A,Major Study,M,2,30,0,30,,N,0,0,0,Active,Maurer,8/21/17,12/11/17,1200,1350,    F ,TBD TBD,1,Maurer,K. Maurer,,Kathleen Maurer
FA,Fine Arts,MUSC,Music,MUSP,400,24029,62A,Major Study,M,2,30,0,30,400,N,0,0,0,Active,Maurer,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Maurer,K. Maurer,,Kathleen Maurer
FA,Fine Arts,MUSC,Music,MUSP,400,24055,62B,Major Study,M,3,30,0,30,,N,0,0,0,Active,Maurer,8/21/17,12/11/17,1200,1350,    F ,TBD TBD,1,Maurer,K. Maurer,,Kathleen Maurer
FA,Fine Arts,MUSC,Music,MUSP,400,24055,62B,Major Study,M,3,30,0,30,400,N,0,0,0,Active,Maurer,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Maurer,K. Maurer,,Kathleen Maurer
FA,Fine Arts,MUSC,Music,MUSP,400,24086,62C,Major Study,M,4,30,0,30,,N,0,0,0,Active,Maurer,8/21/17,12/11/17,1200,1350,    F ,TBD TBD,1,Maurer,K. Maurer,,Kathleen Maurer
FA,Fine Arts,MUSC,Music,MUSP,400,24086,62C,Major Study,M,4,30,0,30,400,N,0,0,0,Active,Maurer,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Maurer,K. Maurer,,Kathleen Maurer
FA,Fine Arts,MUSC,Music,MUSP,400,24086,62C,Major Study,M,4,30,0,30,,N,0,0,0,Active,Maurer,8/21/17,12/11/17,,,     , ,1,Maurer,K. Maurer,,Kathleen Maurer
FA,Fine Arts,MUSC,Music,MUSP,400,11411,63,Major Study,M,1,30,0,30,,N,0,0,0,Active,Truitt,8/21/17,12/11/17,1200,1350,    F ,TBD TBD,1,Truitt,J. Truitt,,Jon Truitt
FA,Fine Arts,MUSC,Music,MUSP,400,11411,63,Major Study,M,1,30,0,30,400,N,0,0,0,Active,Truitt,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Truitt,J. Truitt,,Jon Truitt
FA,Fine Arts,MUSC,Music,MUSP,400,24030,63A,Major Study,M,2,30,0,30,,N,0,0,0,Active,Truitt,8/21/17,12/11/17,1200,1350,    F ,TBD TBD,1,Truitt,J. Truitt,,Jon Truitt
FA,Fine Arts,MUSC,Music,MUSP,400,24030,63A,Major Study,M,2,30,0,30,400,N,0,0,0,Active,Truitt,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Truitt,J. Truitt,,Jon Truitt
FA,Fine Arts,MUSC,Music,MUSP,400,24056,63B,Major Study,M,3,30,0,30,,N,0,0,0,Active,,8/21/17,12/11/17,1200,1350,    F ,TBD TBD,1,No Instructor Listed,No Instructor Listed,,No Instructor Listed
FA,Fine Arts,MUSC,Music,MUSP,400,24056,63B,Major Study,M,3,30,0,30,400,N,0,0,0,Active,,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,No Instructor Listed,No Instructor Listed,,No Instructor Listed
FA,Fine Arts,MUSC,Music,MUSP,400,24087,63C,Major Study,M,4,30,0,30,,N,0,0,0,Active,Truitt,8/21/17,12/11/17,1200,1350,    F ,TBD TBD,1,Truitt,J. Truitt,,Jon Truitt
FA,Fine Arts,MUSC,Music,MUSP,400,24087,63C,Major Study,M,4,30,0,30,400,N,0,0,0,Active,Truitt,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Truitt,J. Truitt,,Jon Truitt
FA,Fine Arts,MUSC,Music,MUSP,400,24087,63C,Major Study,M,4,30,0,30,,N,0,0,0,Active,Truitt,8/21/17,12/11/17,,,     , ,1,Truitt,J. Truitt,,Jon Truitt
FA,Fine Arts,MUSC,Music,MUSP,400,11412,64,Major Study,M,1,30,0,30,,N,0,0,0,Active,Priebe,8/21/17,12/11/17,1200,1350,    F ,TBD TBD,1,Priebe,C. Priebe,,Craig Priebe
FA,Fine Arts,MUSC,Music,MUSP,400,11412,64,Major Study,M,1,30,0,30,400,N,0,0,0,Active,Priebe,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Priebe,C. Priebe,,Craig Priebe
FA,Fine Arts,MUSC,Music,MUSP,400,24031,64A,Major Study,M,2,30,0,30,,N,0,0,0,Active,Priebe,8/21/17,12/11/17,1200,1350,    F ,TBD TBD,1,Priebe,C. Priebe,,Craig Priebe
FA,Fine Arts,MUSC,Music,MUSP,400,24031,64A,Major Study,M,2,30,0,30,400,N,0,0,0,Active,Priebe,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Priebe,C. Priebe,,Craig Priebe
FA,Fine Arts,MUSC,Music,MUSP,400,24057,64B,Major Study,M,3,30,0,30,,N,0,0,0,Active,Priebe,8/21/17,12/11/17,1200,1350,    F ,TBD TBD,1,Priebe,C. Priebe,,Craig Priebe
FA,Fine Arts,MUSC,Music,MUSP,400,24057,64B,Major Study,M,3,30,0,30,400,N,0,0,0,Active,Priebe,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Priebe,C. Priebe,,Craig Priebe
FA,Fine Arts,MUSC,Music,MUSP,400,24088,64C,Major Study,M,4,30,0,30,,N,0,0,0,Active,Priebe,8/21/17,12/11/17,1200,1350,    F ,TBD TBD,1,Priebe,C. Priebe,,Craig Priebe
FA,Fine Arts,MUSC,Music,MUSP,400,24088,64C,Major Study,M,4,30,0,30,400,N,0,0,0,Active,Priebe,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Priebe,C. Priebe,,Craig Priebe
FA,Fine Arts,MUSC,Music,MUSP,400,24088,64C,Major Study,M,4,30,0,30,,N,0,0,0,Active,Priebe,8/21/17,12/11/17,,,     , ,1,Priebe,C. Priebe,,Craig Priebe
FA,Fine Arts,MUSC,Music,MUSP,400,11413,65,Major Study,M,1,30,0,30,,N,0,0,0,Active,Shimazaki-Kilburn,8/21/17,12/11/17,1200,1350,    F ,TBD TBD,1,Shimazaki-Kilburn,Y. Shimazaki-Kilburn,,Yoko Shimazaki-Kilburn
FA,Fine Arts,MUSC,Music,MUSP,400,11413,65,Major Study,M,1,30,0,30,400,N,0,0,0,Active,Shimazaki-Kilburn,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Shimazaki-Kilburn,Y. Shimazaki-Kilburn,,Yoko Shimazaki-Kilburn
FA,Fine Arts,MUSC,Music,MUSP,400,24032,65A,Major Study,M,2,30,0,30,,N,0,0,0,Active,Shimazaki-Kilburn,8/21/17,12/11/17,1200,1350,    F ,TBD TBD,1,Shimazaki-Kilburn,Y. Shimazaki-Kilburn,,Yoko Shimazaki-Kilburn
FA,Fine Arts,MUSC,Music,MUSP,400,24032,65A,Major Study,M,2,30,0,30,400,N,0,0,0,Active,Shimazaki-Kilburn,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Shimazaki-Kilburn,Y. Shimazaki-Kilburn,,Yoko Shimazaki-Kilburn
FA,Fine Arts,MUSC,Music,MUSP,400,24058,65B,Major Study,M,3,30,1,29,,N,0,0,0,Active,Shimazaki-Kilburn,8/21/17,12/11/17,1200,1350,    F ,TBD TBD,1,Shimazaki-Kilburn,Y. Shimazaki-Kilburn,,Yoko Shimazaki-Kilburn
FA,Fine Arts,MUSC,Music,MUSP,400,24058,65B,Major Study,M,3,30,1,29,400,N,0,0,0,Active,Shimazaki-Kilburn,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Shimazaki-Kilburn,Y. Shimazaki-Kilburn,,Yoko Shimazaki-Kilburn
FA,Fine Arts,MUSC,Music,MUSP,400,24089,65C,Major Study,M,4,30,1,29,,N,0,0,0,Active,Shimazaki-Kilburn,8/21/17,12/11/17,1200,1350,    F ,TBD TBD,1,Shimazaki-Kilburn,Y. Shimazaki-Kilburn,,Yoko Shimazaki-Kilburn
FA,Fine Arts,MUSC,Music,MUSP,400,24089,65C,Major Study,M,4,30,1,29,400,N,0,0,0,Active,Shimazaki-Kilburn,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Shimazaki-Kilburn,Y. Shimazaki-Kilburn,,Yoko Shimazaki-Kilburn
FA,Fine Arts,MUSC,Music,MUSP,400,24089,65C,Major Study,M,4,30,1,29,,N,0,0,0,Active,Shimazaki-Kilburn,8/21/17,12/11/17,,,     , ,1,Shimazaki-Kilburn,Y. Shimazaki-Kilburn,,Yoko Shimazaki-Kilburn
FA,Fine Arts,MUSC,Music,MUSP,400,11414,68,Major Study,M,1,30,0,30,,N,0,0,0,Active,Mantione,8/21/17,12/11/17,1200,1350,    F ,TBD TBD,1,Mantione,M. Mantione,,Meryl Mantione
FA,Fine Arts,MUSC,Music,MUSP,400,11414,68,Major Study,M,1,30,0,30,400,N,0,0,0,Active,Mantione,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Mantione,M. Mantione,,Meryl Mantione
FA,Fine Arts,MUSC,Music,MUSP,400,24034,68A,Major Study,M,2,30,0,30,,N,0,0,0,Active,Mantione,8/21/17,12/11/17,1200,1350,    F ,TBD TBD,1,Mantione,M. Mantione,,Meryl Mantione
FA,Fine Arts,MUSC,Music,MUSP,400,24034,68A,Major Study,M,2,30,0,30,400,N,0,0,0,Active,Mantione,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Mantione,M. Mantione,,Meryl Mantione
FA,Fine Arts,MUSC,Music,MUSP,400,24060,68B,Major Study,M,3,30,0,30,,N,0,0,0,Active,Mantione,8/21/17,12/11/17,1200,1350,    F ,TBD TBD,1,Mantione,M. Mantione,,Meryl Mantione
FA,Fine Arts,MUSC,Music,MUSP,400,24060,68B,Major Study,M,3,30,0,30,400,N,0,0,0,Active,Mantione,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Mantione,M. Mantione,,Meryl Mantione
FA,Fine Arts,MUSC,Music,MUSP,400,24091,68C,Major Study,M,4,30,0,30,,N,0,0,0,Active,Mantione,8/21/17,12/11/17,1200,1350,    F ,TBD TBD,1,Mantione,M. Mantione,,Meryl Mantione
FA,Fine Arts,MUSC,Music,MUSP,400,24091,68C,Major Study,M,4,30,0,30,400,N,0,0,0,Active,Mantione,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Mantione,M. Mantione,,Meryl Mantione
FA,Fine Arts,MUSC,Music,MUSP,400,24091,68C,Major Study,M,4,30,0,30,,N,0,0,0,Active,Mantione,8/21/17,12/11/17,,,     , ,1,Mantione,M. Mantione,,Meryl Mantione
FA,Fine Arts,MUSC,Music,MUSP,400,28060,73C,Major Study,M,4,30,1,29,,N,0,0,0,Active,Truitt,8/21/17,12/11/17,1200,1350,    F ,TBD TBD,1,Truitt,B. Truitt,,Beth Truitt
FA,Fine Arts,MUSC,Music,MUSP,400,28060,73C,Major Study,M,4,30,1,29,400,N,0,0,0,Active,Truitt,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Truitt,B. Truitt,,Beth Truitt
FA,Fine Arts,MUSC,Music,MUSP,400,27886,80,Major Study,M,1,30,0,30,400,N,0,0,0,Active,Prieto Ramirez,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Prieto Ramirez,R. Prieto Ramirez,,Raul Prieto Ramirez
FA,Fine Arts,MUSC,Music,MUSP,400,27886,80,Major Study,M,1,30,0,30,,N,0,0,0,Active,Prieto Ramirez,8/21/17,12/11/17,,,     , ,1,Prieto Ramirez,R. Prieto Ramirez,,Raul Prieto Ramirez
FA,Fine Arts,MUSC,Music,MUSP,400,27887,80A,Major Study,M,2,30,0,30,400,N,0,0,0,Active,Prieto Ramirez,8/21/17,12/11/17,1300,1350,M     ,MI 104,1,Prieto Ramirez,R. Prieto Ramirez,,Raul Prieto Ramirez
FA,Fine Arts,MUSC,Music,MUSP,400,27887,80A,Major Study,M,2,30,0,30,,N,0,0,0,Active,Prieto Ramirez,8/21/17,12/11/17,,,     , ,1,Prieto Ramirez,R. Prieto Ramirez,,Raul Prieto Ramirez
